4371
	1 1 	 1 1
2.749966157656088E-04	0.000000000000000E+00	6.006661313585209E-04	
	1 1 	 54 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	2.626876871824136E-04	1.321426667367896E-04	
0.000000000000000E+00	1.341003367595846E-04	0.000000000000000E+00	
	1 1 	 55 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.457990735151792E-04	6.698798272301973E-04	
0.000000000000000E+00	6.749332640723872E-04	4.166056991212696E-05	
	1 1 	 56 1
3.111325738325802E-05	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	5.489145960940522E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 57 1
5.209763574462055E-04	1.246885829617031E-03	5.632176712080502E-04	
1.247599789919175E-03	0.000000000000000E+00	0.000000000000000E+00	
5.640014936214735E-04	0.000000000000000E+00	7.456142924803166E-04	
	1 1 	 58 1
6.036711498805466E-04	1.598418376928895E-03	1.500285119958606E-03	
1.596150339612998E-03	0.000000000000000E+00	0.000000000000000E+00	
1.499643355978641E-03	0.000000000000000E+00	1.401833788092578E-03	
	1 1 	 59 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	6.818583105068884E-04	1.307586262059670E-03	
0.000000000000000E+00	1.307371201834838E-03	0.000000000000000E+00	
	1 1 	 60 1
0.000000000000000E+00	7.411541168580773E-04	7.187116313344291E-04	
7.393027606541823E-04	0.000000000000000E+00	3.880485457520877E-04	
7.192163389383624E-04	3.803227643355425E-04	7.201080655500142E-04	
	1 1 	 61 1
6.264781822004707E-04	0.000000000000000E+00	2.781310050501446E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
2.781254777765648E-03	0.000000000000000E+00	6.967924419335492E-04	
	1 1 	 62 1
0.000000000000000E+00	0.000000000000000E+00	1.457307941936226E-03	
0.000000000000000E+00	0.000000000000000E+00	2.982026035469933E-03	
1.457220906135147E-03	2.974621648282701E-03	2.863628764361280E-03	
	1 1 	 63 1
0.000000000000000E+00	0.000000000000000E+00	2.208764542426244E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
2.204772150215281E-03	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 64 1
8.381576715661375E-06	5.814742833722498E-06	0.000000000000000E+00	
5.476909478184291E-06	1.658763687781119E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 65 1
0.000000000000000E+00	0.000000000000000E+00	4.141453525295047E-05	
0.000000000000000E+00	0.000000000000000E+00	1.724290207255195E-04	
4.143554389437125E-05	1.752859247700378E-04	1.336110365217278E-04	
	1 1 	 66 1
0.000000000000000E+00	9.728282429904335E-05	3.285156300160111E-04	
9.778706863520633E-05	0.000000000000000E+00	9.901765078227588E-05	
3.290448477015215E-04	9.925735083260331E-05	2.037899897015177E-04	
	1 1 	 67 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.121083879132045E-04	3.271106688533592E-04	
0.000000000000000E+00	3.301649307237474E-04	9.048610593067080E-05	
	1 1 	 68 1
0.000000000000000E+00	2.176322259617287E-04	0.000000000000000E+00	
2.171867020957481E-04	3.189333757311123E-04	6.875831830524369E-04	
0.000000000000000E+00	6.889465069919649E-04	2.453334435193030E-04	
	1 1 	 69 1
0.000000000000000E+00	0.000000000000000E+00	1.137207773496351E-04	
0.000000000000000E+00	9.581415880742550E-05	1.972157283382164E-04	
1.137712981305477E-04	1.973267271640302E-04	6.253057606130596E-05	
	1 1 	 70 1
4.526338882967445E-04	3.068197143889127E-04	3.834242158453999E-04	
3.060907471393295E-04	0.000000000000000E+00	0.000000000000000E+00	
3.854950676593985E-04	0.000000000000000E+00	2.353331213341963E-04	
	1 1 	 71 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.658761059527972E-03	5.483839573452347E-04	
0.000000000000000E+00	5.506130242815354E-04	0.000000000000000E+00	
	1 1 	 72 1
3.034487766693672E-03	2.919672756296630E-03	2.270975632032560E-03	
2.919834482712753E-03	0.000000000000000E+00	0.000000000000000E+00	
2.270266090172445E-03	0.000000000000000E+00	1.287506981230031E-03	
	1 1 	 73 1
0.000000000000000E+00	5.189687938654060E-04	2.562238938859118E-04	
5.185435334641438E-04	0.000000000000000E+00	6.717074803097733E-04	
2.563074282466605E-04	6.713080998362474E-04	7.560158191884850E-04	
	1 1 	 74 1
1.482143752070223E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.260815322522730E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 75 1
0.000000000000000E+00	8.862840745133529E-04	0.000000000000000E+00	
8.852439922664711E-04	6.681904956990947E-05	1.081481653988020E-03	
0.000000000000000E+00	1.079257610705450E-03	9.097668313781366E-04	
	1 1 	 76 1
0.000000000000000E+00	8.092890093251061E-05	3.092547073219762E-04	
8.056448539702556E-05	0.000000000000000E+00	1.277347694017036E-05	
3.094622927090688E-04	1.308087670539202E-05	1.649801319997257E-04	
	1 1 	 77 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.040179812791265E-04	3.375818770451842E-04	
0.000000000000000E+00	3.398512528225836E-04	0.000000000000000E+00	
	1 1 	 78 1
2.459728401166417E-04	4.627835988339827E-04	4.045974251300654E-04	
4.637746565692206E-04	0.000000000000000E+00	0.000000000000000E+00	
4.048665358247406E-04	0.000000000000000E+00	2.992240458782951E-04	
	1 1 	 79 1
1.010049163459950E-03	0.000000000000000E+00	1.532652433771515E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.532918543231753E-03	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 80 1
0.000000000000000E+00	1.515642423054827E-03	0.000000000000000E+00	
1.517742878249073E-03	1.452774800152684E-04	1.941517779926079E-04	
0.000000000000000E+00	1.878796266726205E-04	5.644817626085158E-04	
	1 1 	 81 1
0.000000000000000E+00	8.059141347189553E-04	0.000000000000000E+00	
8.151160082861856E-04	1.486680223915134E-03	1.468560873787221E-03	
0.000000000000000E+00	1.471897297543429E-03	2.736312103674021E-04	
	1 1 	 82 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	9.117579498633285E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 83 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	6.398117646090314E-04	5.628200244557718E-04	
0.000000000000000E+00	5.631527817114888E-04	0.000000000000000E+00	
	1 1 	 84 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.830760216093330E-04	5.238053725309547E-04	
0.000000000000000E+00	5.227275595797496E-04	0.000000000000000E+00	
	1 1 	 85 1
0.000000000000000E+00	4.474975927424215E-04	0.000000000000000E+00	
4.486689517366324E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	2.178774997876012E-04	
	1 1 	 86 1
4.440738137679835E-04	2.951558843272798E-05	7.213937345779155E-04	
3.003247019865946E-05	0.000000000000000E+00	0.000000000000000E+00	
7.218259123476388E-04	0.000000000000000E+00	1.393775709392068E-04	
	1 1 	 87 1
2.419757150168691E-04	1.280375344949826E-04	4.088456725834511E-04	
1.288428982750054E-04	0.000000000000000E+00	0.000000000000000E+00	
4.090952752536550E-04	0.000000000000000E+00	1.618388817856313E-04	
	1 1 	 88 1
3.320563432571158E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.283425666695850E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 89 1
6.365542727929842E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.285498938642080E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 90 1
0.000000000000000E+00	6.958104746518223E-04	0.000000000000000E+00	
6.925770357621155E-04	0.000000000000000E+00	8.735287030304798E-04	
0.000000000000000E+00	9.021545586067032E-04	1.225066699220717E-03	
	1 1 	 91 1
1.880543684878376E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	8.724058374808787E-05	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 92 1
6.723173506551849E-04	0.000000000000000E+00	5.020395064803495E-04	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
5.019699778808261E-04	0.000000000000000E+00	0.000000000000000E+00	
	1 1 	 93 1
2.045997102002286E-04	1.431557133423926E-04	2.598393810627445E-04	
1.442357778020029E-04	0.000000000000000E+00	0.000000000000000E+00	
2.599154123370203E-04	0.000000000000000E+00	2.017404580470910E-04	
	2 1 	 2 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.249840364278766E-03	8.909569540037178E-04	
0.000000000000000E+00	8.981182920381361E-04	0.000000000000000E+00	
	2 1 	 3 1
4.050063598683200E-04	7.525413942034375E-04	8.715600032378615E-04	
7.507639288325691E-04	0.000000000000000E+00	0.000000000000000E+00	
8.699958598507337E-04	0.000000000000000E+00	5.880728752201401E-04	
	2 1 	 4 1
0.000000000000000E+00	1.013131838585246E-04	0.000000000000000E+00	
1.007684125928204E-04	2.676575579467052E-04	5.820577476667326E-04	
0.000000000000000E+00	5.827011341794534E-04	2.057062301366747E-04	
	2 1 	 5 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.511903683421958E-04	2.636662279540426E-04	
0.000000000000000E+00	2.647887753459762E-04	0.000000000000000E+00	
	2 1 	 6 1
0.000000000000000E+00	2.438535851106088E-04	0.000000000000000E+00	
2.466608920522935E-04	0.000000000000000E+00	1.591067694184446E-04	
0.000000000000000E+00	1.579065946149566E-04	3.818668541973884E-04	
	2 1 	 7 1
3.329996656263175E-04	1.543037374537259E-04	8.637642965899448E-04	
1.512000909579284E-04	0.000000000000000E+00	0.000000000000000E+00	
8.644780901982096E-04	0.000000000000000E+00	0.000000000000000E+00	
	2 1 	 8 1
1.371010844435564E-03	3.061963949616058E-04	1.973317694869206E-03	
2.965531918476792E-04	0.000000000000000E+00	0.000000000000000E+00	
1.967979499081892E-03	0.000000000000000E+00	1.855652307265489E-04	
	2 1 	 9 1
0.000000000000000E+00	0.000000000000000E+00	3.833416818964129E-04	
0.000000000000000E+00	6.094523812453499E-04	1.543816642322559E-04	
3.832371388941034E-04	1.574823350946243E-04	0.000000000000000E+00	
	2 1 	 10 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.473855868407227E-03	2.976342608524671E-04	
0.000000000000000E+00	2.834407644517899E-04	0.000000000000000E+00	
	2 1 	 11 1
1.252601588108209E-03	1.392905241707357E-03	7.567132627401758E-04	
1.397678744771390E-03	0.000000000000000E+00	0.000000000000000E+00	
7.596474696827730E-04	0.000000000000000E+00	2.926619614864470E-04	
	2 1 	 12 1
6.567821226781645E-04	1.766978782766186E-03	7.437579337582899E-04	
1.772002896409155E-03	0.000000000000000E+00	0.000000000000000E+00	
7.473038923356980E-04	0.000000000000000E+00	9.193907235986967E-04	
	2 1 	 13 1
0.000000000000000E+00	5.050940945156038E-04	0.000000000000000E+00	
5.079561999667998E-04	0.000000000000000E+00	3.930167000911893E-04	
0.000000000000000E+00	3.924563234762681E-04	6.502154530310365E-04	
	2 1 	 14 1
0.000000000000000E+00	1.149683623404331E-04	0.000000000000000E+00	
1.113357549837364E-04	3.394877418700131E-04	4.609049215665689E-04	
0.000000000000000E+00	4.633285952803073E-04	1.234458918607389E-04	
	2 1 	 15 1
0.000000000000000E+00	1.664571725877658E-04	0.000000000000000E+00	
1.672839437379461E-04	0.000000000000000E+00	1.819495622505984E-04	
0.000000000000000E+00	1.795573461779654E-04	1.570262702430836E-04	
	2 1 	 16 1
0.000000000000000E+00	1.217792124341138E-03	0.000000000000000E+00	
1.192460886906083E-03	9.433243326291327E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	2 1 	 17 1
0.000000000000000E+00	3.206520756259174E-03	0.000000000000000E+00	
3.204965562576078E-03	1.023463584121460E-03	2.295695895195703E-03	
0.000000000000000E+00	2.303149083591298E-03	2.151410167190949E-03	
	2 1 	 18 1
0.000000000000000E+00	4.909993922233783E-03	0.000000000000000E+00	
4.898884287038701E-03	0.000000000000000E+00	2.474370035200505E-03	
0.000000000000000E+00	2.462966101961651E-03	4.882903005001203E-03	
	2 1 	 19 1
5.532593092030466E-04	4.169921013740216E-03	0.000000000000000E+00	
4.169609708092430E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	3.124688933793390E-03	
	2 1 	 20 1
3.661389630204843E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	2 1 	 21 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	6.751133589910386E-03	4.682289302938471E-03	
0.000000000000000E+00	4.692111144077588E-03	0.000000000000000E+00	
	2 1 	 22 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.471587219142484E-03	2.492747039068322E-03	
0.000000000000000E+00	2.512499567178460E-03	0.000000000000000E+00	
	2 1 	 23 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.886848629918246E-03	1.407391430372913E-03	
0.000000000000000E+00	1.433222938355220E-03	0.000000000000000E+00	
	2 1 	 24 1
1.316332599541456E-03	2.810252824749349E-03	1.269958378481014E-03	
2.816397774903972E-03	0.000000000000000E+00	0.000000000000000E+00	
1.272519932138009E-03	0.000000000000000E+00	1.891283343417733E-03	
	2 1 	 25 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	6.062007578662857E-04	2.554360477782722E-04	
0.000000000000000E+00	2.645800544936407E-04	0.000000000000000E+00	
	2 1 	 26 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.720857662172356E-03	1.109623683863573E-03	
0.000000000000000E+00	1.111001959153630E-03	0.000000000000000E+00	
	2 1 	 27 1
8.622897515958921E-04	0.000000000000000E+00	1.167608778495998E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.166043134491777E-03	0.000000000000000E+00	4.491666351369071E-04	
	2 1 	 28 1
1.711587948317392E-04	4.547404740558203E-06	1.827111555149201E-04	
4.081290580042117E-06	0.000000000000000E+00	0.000000000000000E+00	
1.825680966699409E-04	0.000000000000000E+00	0.000000000000000E+00	
	2 1 	 29 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.260119998715377E-04	5.221748380560999E-04	
0.000000000000000E+00	5.230530205762369E-04	5.829801678415287E-05	
	2 1 	 30 1
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.510836086614785E-04	1.059914390765113E-04	
0.000000000000000E+00	1.055370376336995E-04	0.000000000000000E+00	
	2 1 	 31 1
4.669709932960622E-04	1.902432118932843E-04	1.170236359312518E-04	
1.918136304106122E-04	0.000000000000000E+00	0.000000000000000E+00	
1.174913283095409E-04	0.000000000000000E+00	0.000000000000000E+00	
	2 1 	 32 1
0.000000000000000E+00	2.440556750408591E-04	0.000000000000000E+00	
2.450355660820145E-04	0.000000000000000E+00	2.422343641612956E-04	
