93
	1 1 
1.601498336414814E-03	1.930847829041466E-03	3.989600135625468E-03	
0.000000000000000E+00	4.002602959104947E-03	1.420077199648546E-03	
	14 1 
2.086405312266596E-03	1.772000955038569E-03	4.290055090322042E-03	
1.771496630084146E-03	0.000000000000000E+00	0.000000000000000E+00	
4.290264056277067E-03	0.000000000000000E+00	1.688737835069847E-03	
	15 1 
6.473474701600471E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	2.061383659020107E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	16 1 
6.498347048945728E-02	1.051091919383535E-02	0.000000000000000E+00	
1.050002496035969E-02	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	17 1 
7.273673816587383E-03	1.283068171813254E-02	6.653078804963403E-03	
1.283308332436387E-02	0.000000000000000E+00	5.296776450314961E-02	
6.666743945915790E-03	5.295969624729562E-02	4.201467427345266E-03	
	18 1 
0.000000000000000E+00	6.934345069328068E-03	1.288683464766614E-02	
6.943791835582143E-03	0.000000000000000E+00	0.000000000000000E+00	
1.289585155663745E-02	0.000000000000000E+00	1.122680903577379E-02	
	19 1 
0.000000000000000E+00	1.328369504776619E-02	5.288317866860225E-02	
1.327438025767581E-02	7.293667220344240E-03	6.569602413874645E-03	
5.287758378723106E-02	6.565649736120513E-03	4.552806571019533E-03	
	20 1 
0.000000000000000E+00	1.036371374644640E-02	0.000000000000000E+00	
1.035762772811247E-02	6.510274273609482E-02	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	21 1 
0.000000000000000E+00	6.300984230027207E-03	0.000000000000000E+00	
6.285183192027872E-03	0.000000000000000E+00	1.261979412838284E-02	
0.000000000000000E+00	1.262934442907572E-02	1.135678637756832E-02	
	22 1 
0.000000000000000E+00	9.324999704145435E-03	0.000000000000000E+00	
9.346338082504050E-03	1.421802373370163E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	1.275713005582137E-03	
	23 1 
1.783346769651399E-02	1.037452322416775E-02	2.484229935016483E-02	
1.038923739964211E-02	0.000000000000000E+00	0.000000000000000E+00	
2.484344908309039E-02	0.000000000000000E+00	1.823246619690744E-02	
	24 1 
0.000000000000000E+00	0.000000000000000E+00	2.654184439272760E-03	
0.000000000000000E+00	0.000000000000000E+00	9.070463524519335E-03	
2.649689430317708E-03	9.083921758956941E-03	3.015268677047322E-03	
	25 1 
0.000000000000000E+00	1.092548013264480E-02	0.000000000000000E+00	
1.092965177213108E-02	1.816283702284899E-02	2.514832199846528E-02	
0.000000000000000E+00	2.512860395654237E-02	1.849041314208881E-02	
	26 1 
1.735997724020873E-03	9.248001625583431E-03	0.000000000000000E+00	
9.247858881458121E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	1.319979564206936E-03	
	27 1 
0.000000000000000E+00	0.000000000000000E+00	9.440954396102026E-03	
0.000000000000000E+00	0.000000000000000E+00	2.670909780689642E-03	
9.437072559366270E-03	2.694014903936269E-03	3.048726091720166E-03	
	28 1 
1.192941700690414E-03	0.000000000000000E+00	2.343320690095463E-04	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
2.379965363336416E-04	0.000000000000000E+00	0.000000000000000E+00	
	29 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.380574835597422E-03	2.497524868697045E-04	
0.000000000000000E+00	2.462825487500976E-04	0.000000000000000E+00	
	30 1 
6.123402380650434E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	5.302334560214480E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	31 1 
0.000000000000000E+00	1.140493684581356E-04	0.000000000000000E+00	
1.098534629280985E-04	1.003282966225331E-04	2.612516972901730E-04	
0.000000000000000E+00	2.702288995629958E-04	4.548960445714830E-04	
	32 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.717321798371694E-03	9.419806263010512E-04	
0.000000000000000E+00	9.551113854960871E-04	0.000000000000000E+00	
	33 1 
0.000000000000000E+00	8.633446558380385E-05	0.000000000000000E+00	
8.951171584692617E-05	0.000000000000000E+00	5.449080865297974E-04	
0.000000000000000E+00	5.421063613412591E-04	3.602770508932077E-04	
	34 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	3.154932926575260E-03	1.554084837489882E-03	
0.000000000000000E+00	1.559830691705308E-03	0.000000000000000E+00	
	35 1 
0.000000000000000E+00	4.165091467489138E-04	0.000000000000000E+00	
4.175388445146264E-04	1.164161354536183E-03	1.163766767643390E-03	
0.000000000000000E+00	1.168572595768744E-03	0.000000000000000E+00	
	36 1 
0.000000000000000E+00	8.528034620319532E-04	1.250470762540209E-03	
8.510714064319104E-04	2.107673058552360E-04	0.000000000000000E+00	
1.249140495354591E-03	0.000000000000000E+00	0.000000000000000E+00	
	37 1 
1.352395181727057E-03	0.000000000000000E+00	8.480673198721233E-04	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
8.466712256095318E-04	0.000000000000000E+00	0.000000000000000E+00	
	38 1 
0.000000000000000E+00	1.359701928749075E-04	0.000000000000000E+00	
1.422206742822013E-04	9.778289772969296E-04	1.303407462473416E-03	
0.000000000000000E+00	1.304936260783251E-03	3.204057200678861E-04	
	39 1 
9.313099924774318E-04	0.000000000000000E+00	2.001333618802896E-04	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.976994407230183E-04	0.000000000000000E+00	0.000000000000000E+00	
	40 1 
1.176275039647175E-03	0.000000000000000E+00	1.211652675297658E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.213223561458299E-03	0.000000000000000E+00	0.000000000000000E+00	
	41 1 
3.273013686485295E-06	5.208979149282526E-04	1.158506134258748E-04	
5.244515862848331E-04	0.000000000000000E+00	0.000000000000000E+00	
1.183007812659709E-04	0.000000000000000E+00	5.990296591605372E-04	
	42 1 
0.000000000000000E+00	7.400057394656161E-04	4.002485162711568E-04	
7.355551243626578E-04	0.000000000000000E+00	0.000000000000000E+00	
3.977902250896764E-04	0.000000000000000E+00	6.326312003391209E-04	
	43 1 
1.246904347956706E-03	2.156866631670194E-04	1.108008922982430E-03	
2.106515887326641E-04	0.000000000000000E+00	0.000000000000000E+00	
1.104118402674804E-03	0.000000000000000E+00	0.000000000000000E+00	
	44 1 
3.391150814504362E-03	0.000000000000000E+00	1.831958588904552E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.832650193385783E-03	0.000000000000000E+00	0.000000000000000E+00	
	45 1 
0.000000000000000E+00	5.580520800381191E-04	0.000000000000000E+00	
5.618708933836815E-04	1.883322599210881E-04	1.552709294110527E-03	
0.000000000000000E+00	1.546589345145708E-03	1.377073152523115E-04	
	46 1 
1.309255897852458E-03	0.000000000000000E+00	1.334170311103987E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.331641150771507E-03	0.000000000000000E+00	0.000000000000000E+00	
	47 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.089917428325845E-03	9.009846644742278E-04	
0.000000000000000E+00	8.854600337932562E-04	0.000000000000000E+00	
	48 1 
8.523518514952693E-05	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	9.439674685044108E-04	2.258273023845805E-04	
0.000000000000000E+00	2.351347261640529E-04	0.000000000000000E+00	
	49 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	2.732059339260951E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	50 1 
2.762254231060590E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	51 1 
0.000000000000000E+00	6.342610782570301E-03	3.245886667179212E-03	
6.342199335097594E-03	0.000000000000000E+00	3.446591927962643E-03	
3.245282738762218E-03	3.443224539361626E-03	5.567960754143345E-03	
	52 1 
0.000000000000000E+00	3.313055840428979E-03	2.413190389956727E-03	
3.316457921459473E-03	0.000000000000000E+00	0.000000000000000E+00	
2.412865456300117E-03	0.000000000000000E+00	2.928563111408474E-03	
	53 1 
2.665480110255450E-03	3.296198489801361E-03	6.020859310882446E-03	
3.283787620965653E-03	0.000000000000000E+00	0.000000000000000E+00	
6.011815510849877E-03	0.000000000000000E+00	2.577555103254131E-03	
	54 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.757614493503086E-03	3.717627559336159E-03	
0.000000000000000E+00	3.715438652923311E-03	9.902579058227593E-04	
	55 1 
0.000000000000000E+00	3.433775671300428E-03	0.000000000000000E+00	
3.434009043227077E-03	2.865312771339512E-03	6.265527752361129E-03	
0.000000000000000E+00	6.257641486737087E-03	2.584877348904095E-03	
	56 1 
0.000000000000000E+00	3.521171436939453E-03	0.000000000000000E+00	
3.521137165537646E-03	0.000000000000000E+00	2.513650395348655E-03	
0.000000000000000E+00	2.521402964800860E-03	2.816693539438503E-03	
	57 1 
1.657473211190011E-03	0.000000000000000E+00	3.100830960672887E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
3.097898994652286E-03	0.000000000000000E+00	9.773740052112724E-04	
	58 1 
1.172013777520376E-02	0.000000000000000E+00	9.272931482376809E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
9.264878729996944E-03	0.000000000000000E+00	0.000000000000000E+00	
	59 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.183485583385586E-02	9.354739631685823E-03	
0.000000000000000E+00	9.376836273187240E-03	0.000000000000000E+00	
	60 1 
5.921375634524563E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	5.795581652117632E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	61 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	4.132677745074056E-03	6.738523106197157E-03	
0.000000000000000E+00	6.773522834905551E-03	7.497896761713281E-03	
	62 1 
4.083500329022560E-03	0.000000000000000E+00	6.401760829053824E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
6.397125482372940E-03	0.000000000000000E+00	7.256756836042872E-03	
	63 1 
3.268480955509336E-02	0.000000000000000E+00	1.078216960501990E-02	
0.000000000000000E+00	3.245083107014324E-02	1.035210798308253E-02	
1.077448464392551E-02	1.034978357198249E-02	0.000000000000000E+00	
	64 1 
5.595738410817221E-05	1.338067965269360E-03	5.724927663803026E-04	
1.334968897118219E-03	0.000000000000000E+00	2.230764835540589E-04	
5.696655634524513E-04	2.273897256835232E-04	2.249900748686938E-04	
	65 1 
0.000000000000000E+00	2.935102478288379E-03	1.455488493533009E-03	
2.933052417023900E-03	0.000000000000000E+00	2.556597946185091E-03	
1.455713145940418E-03	2.560400852075363E-03	3.183225359634632E-03	
	66 1 
1.299197168787800E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.156516562415567E-03	3.397329577377953E-04	
0.000000000000000E+00	3.376744653763566E-04	0.000000000000000E+00	
	67 1 
0.000000000000000E+00	2.711361684896304E-03	2.134775468121677E-03	
2.702482905737794E-03	0.000000000000000E+00	1.629420888796444E-03	
2.129543476019591E-03	1.645522234928134E-03	2.915771396724245E-03	
	68 1 
0.000000000000000E+00	8.564254016548964E-04	3.121399541252480E-04	
8.632424364631594E-04	3.597234921263830E-04	3.473292580672793E-04	
3.144618291939909E-04	3.378748756700368E-04	0.000000000000000E+00	
	69 1 
1.334503626204761E-03	0.000000000000000E+00	3.978955484128358E-04	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
3.998577555375461E-04	0.000000000000000E+00	0.000000000000000E+00	
	70 1 
2.627306451658452E-03	5.725999446508434E-03	0.000000000000000E+00	
5.742176364152699E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	3.457413481601640E-03	
	71 1 
0.000000000000000E+00	0.000000000000000E+00	1.156646449305130E-03	
0.000000000000000E+00	6.866057485541599E-03	6.281061157690637E-03	
1.149298746937107E-03	6.273712958874444E-03	0.000000000000000E+00	
	72 1 
1.073778926993922E-02	9.830967565797228E-03	2.540192922558637E-02	
9.841427450816674E-03	0.000000000000000E+00	0.000000000000000E+00	
2.540938337173844E-02	0.000000000000000E+00	6.299682710918473E-03	
	73 1 
2.925585272196397E-03	1.112670736041454E-03	0.000000000000000E+00	
1.108562651931847E-03	2.845160933876687E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	74 1 
0.000000000000000E+00	2.596559553562133E-02	9.500373277174595E-03	
2.596688671487917E-02	0.000000000000000E+00	1.404066184964031E-02	
9.499956465725389E-03	1.405150979358837E-02	1.736825563443294E-02	
	75 1 
5.435210239784122E-03	1.299879526772673E-03	0.000000000000000E+00	
1.301357848932289E-03	1.214339985578730E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	76 1 
1.000339546104511E-03	0.000000000000000E+00	1.699160724479184E-03	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
1.691558677490283E-03	0.000000000000000E+00	0.000000000000000E+00	
	77 1 
1.542362721271025E-03	2.282441440530656E-03	4.116336873918783E-03	
2.286645490666199E-03	0.000000000000000E+00	0.000000000000000E+00	
4.119933833474569E-03	0.000000000000000E+00	2.125709908375799E-03	
	78 1 
0.000000000000000E+00	3.952381962675799E-03	2.636384797655046E-03	
3.951268912346248E-03	0.000000000000000E+00	1.745102908116363E-03	
2.636401884683534E-03	1.735525479693235E-03	3.745364251626402E-03	
	79 1 
6.582359399157573E-03	0.000000000000000E+00	6.585990089018444E-03	
0.000000000000000E+00	0.000000000000000E+00	1.084251840199737E-03	
6.585590644712985E-03	1.062744975648811E-03	0.000000000000000E+00	
	80 1 
0.000000000000000E+00	5.149693848959368E-03	0.000000000000000E+00	
5.144802799824239E-03	2.553661820877870E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	3.479542117219947E-03	
	81 1 
0.000000000000000E+00	1.004023707293340E-02	0.000000000000000E+00	
1.004753453270199E-02	1.049860610377179E-02	2.551994832535943E-02	
0.000000000000000E+00	2.551880976447304E-02	6.583088451011916E-03	
	82 1 
0.000000000000000E+00	2.560402892148122E-02	1.404193878256318E-02	
2.559342732947720E-02	0.000000000000000E+00	9.788009807148151E-03	
1.403370577603844E-02	9.799868912123411E-03	1.727329134483424E-02	
	83 1 
3.594322440743316E-03	1.520121007186482E-03	0.000000000000000E+00	
1.528042962970876E-03	2.432119325468590E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	84 1 
1.159205051751014E-03	1.116369363073530E-03	0.000000000000000E+00	
1.137382292757491E-03	5.529606881152299E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
	85 1 
0.000000000000000E+00	2.180116460478982E-03	0.000000000000000E+00	
2.181677753900730E-03	1.631602162129365E-03	4.210777008240796E-03	
0.000000000000000E+00	4.207198358253969E-03	2.233203629936484E-03	
	86 1 
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	1.068840756613222E-03	1.473613406371853E-03	
0.000000000000000E+00	1.472748467159853E-03	0.000000000000000E+00	
	87 1 
0.000000000000000E+00	4.039896602950266E-03	1.428303031197613E-03	
4.041072735842310E-03	0.000000000000000E+00	2.007473205641972E-03	
1.428687909511579E-03	2.002916215832476E-03	3.453549469475241E-03	
	88 1 
0.000000000000000E+00	2.750370257713708E-03	0.000000000000000E+00	
2.768377217883236E-03	1.040969387894226E-03	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	1.665166329166721E-03	
	89 1 
1.285616683151719E-03	2.712546587728771E-03	0.000000000000000E+00	
2.725381021806975E-03	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	1.728324352657170E-03	
	90 1 
0.000000000000000E+00	2.475689721630356E-02	1.052598798852415E-02	
2.474359939382744E-02	0.000000000000000E+00	1.042131758816541E-02	
1.052592608306025E-02	1.046139663270942E-02	3.623173868869035E-02	
	91 1 
0.000000000000000E+00	2.739260832779040E-04	0.000000000000000E+00	
2.750004391052775E-04	3.636353013903829E-04	5.888228581686095E-04	
0.000000000000000E+00	5.918157501279043E-04	1.895606381020443E-04	
	92 1 
2.995610625915528E-04	3.173675177883889E-05	2.575267297881014E-04	
3.365045953542408E-05	0.000000000000000E+00	0.000000000000000E+00	
2.591278683926273E-04	0.000000000000000E+00	2.608424891052514E-04	
	93 1 
6.543564208849886E-04	0.000000000000000E+00	0.000000000000000E+00	
0.000000000000000E+00	8.968246475394301E-04	0.000000000000000E+00	
0.000000000000000E+00	0.000000000000000E+00	0.000000000000000E+00	
